classlabel	activity	subject	feature	measurement
2	WALKING_UPSTAIRS	27	FrequencyBodyGyroscopeSTD-Z	-0.183508696647059
2	WALKING_UPSTAIRS	28	FrequencyBodyGyroscopeSTD-Z	-0.22624337505098
2	WALKING_UPSTAIRS	29	FrequencyBodyGyroscopeSTD-Z	-0.444153056530612
2	WALKING_UPSTAIRS	30	FrequencyBodyGyroscopeSTD-Z	-0.253427074984615
2	WALKING_UPSTAIRS	2	FrequencyBodyGyroscopeSTD-Z	-0.218072471479167
2	WALKING_UPSTAIRS	4	FrequencyBodyGyroscopeSTD-Z	-0.424533512307692
2	WALKING_UPSTAIRS	9	FrequencyBodyGyroscopeSTD-Z	-0.165554554220408
2	WALKING_UPSTAIRS	10	FrequencyBodyGyroscopeSTD-Z	-0.403822082765957
2	WALKING_UPSTAIRS	12	FrequencyBodyGyroscopeSTD-Z	-0.396095719423077
2	WALKING_UPSTAIRS	13	FrequencyBodyGyroscopeSTD-Z	-0.272525011818182
2	WALKING_UPSTAIRS	18	FrequencyBodyGyroscopeSTD-Z	-0.466022431206896
2	WALKING_UPSTAIRS	20	FrequencyBodyGyroscopeSTD-Z	0.095476833245098
2	WALKING_UPSTAIRS	24	FrequencyBodyGyroscopeSTD-Z	-0.311996408983051
3	WALKING_DOWNSTAIRS	1	FrequencyBodyGyroscopeSTD-Z	-0.238443565306122
3	WALKING_DOWNSTAIRS	3	FrequencyBodyGyroscopeSTD-Z	-0.548164313265306
3	WALKING_DOWNSTAIRS	5	FrequencyBodyGyroscopeSTD-Z	-0.374705187021277
3	WALKING_DOWNSTAIRS	6	FrequencyBodyGyroscopeSTD-Z	-0.275667262770833
3	WALKING_DOWNSTAIRS	7	FrequencyBodyGyroscopeSTD-Z	-0.495120053191489
3	WALKING_DOWNSTAIRS	8	FrequencyBodyGyroscopeSTD-Z	-0.268253406210526
3	WALKING_DOWNSTAIRS	11	FrequencyBodyGyroscopeSTD-Z	-0.397220471086957
3	WALKING_DOWNSTAIRS	14	FrequencyBodyGyroscopeSTD-Z	0.182794696328889
3	WALKING_DOWNSTAIRS	15	FrequencyBodyGyroscopeSTD-Z	-0.3436733
3	WALKING_DOWNSTAIRS	16	FrequencyBodyGyroscopeSTD-Z	-0.521100818723404
3	WALKING_DOWNSTAIRS	17	FrequencyBodyGyroscopeSTD-Z	-0.540949520217391
3	WALKING_DOWNSTAIRS	19	FrequencyBodyGyroscopeSTD-Z	-0.215892226769231
3	WALKING_DOWNSTAIRS	21	FrequencyBodyGyroscopeSTD-Z	-0.450772139111111
3	WALKING_DOWNSTAIRS	22	FrequencyBodyGyroscopeSTD-Z	-0.377319033611111
3	WALKING_DOWNSTAIRS	23	FrequencyBodyGyroscopeSTD-Z	-0.305896699222222
3	WALKING_DOWNSTAIRS	25	FrequencyBodyGyroscopeSTD-Z	-0.506738306724138
3	WALKING_DOWNSTAIRS	26	FrequencyBodyGyroscopeSTD-Z	-0.434482187
3	WALKING_DOWNSTAIRS	27	FrequencyBodyGyroscopeSTD-Z	-0.367816046590909
3	WALKING_DOWNSTAIRS	28	FrequencyBodyGyroscopeSTD-Z	-0.416505886304348
3	WALKING_DOWNSTAIRS	29	FrequencyBodyGyroscopeSTD-Z	-0.416165845833333
3	WALKING_DOWNSTAIRS	30	FrequencyBodyGyroscopeSTD-Z	-0.371541476129032
3	WALKING_DOWNSTAIRS	2	FrequencyBodyGyroscopeSTD-Z	-0.422987665106383
3	WALKING_DOWNSTAIRS	4	FrequencyBodyGyroscopeSTD-Z	-0.621658471333333
3	WALKING_DOWNSTAIRS	9	FrequencyBodyGyroscopeSTD-Z	-0.356561471714286
3	WALKING_DOWNSTAIRS	10	FrequencyBodyGyroscopeSTD-Z	-0.1503916379
3	WALKING_DOWNSTAIRS	12	FrequencyBodyGyroscopeSTD-Z	-0.448512990434783
3	WALKING_DOWNSTAIRS	13	FrequencyBodyGyroscopeSTD-Z	-0.427008254255319
3	WALKING_DOWNSTAIRS	18	FrequencyBodyGyroscopeSTD-Z	-0.543996110545455
3	WALKING_DOWNSTAIRS	20	FrequencyBodyGyroscopeSTD-Z	0.0183050845333333
3	WALKING_DOWNSTAIRS	24	FrequencyBodyGyroscopeSTD-Z	-0.573281905454546
4	SITTING	1	FrequencyBodyGyroscopeSTD-Z	-0.943917841063829
4	SITTING	3	FrequencyBodyGyroscopeSTD-Z	-0.930633150769231
4	SITTING	5	FrequencyBodyGyroscopeSTD-Z	-0.947346476590909
4	SITTING	6	FrequencyBodyGyroscopeSTD-Z	-0.947326797818182
4	SITTING	7	FrequencyBodyGyroscopeSTD-Z	-0.939826018125
4	SITTING	8	FrequencyBodyGyroscopeSTD-Z	-0.962632253913043
4	SITTING	11	FrequencyBodyGyroscopeSTD-Z	-0.956802766792453
4	SITTING	14	FrequencyBodyGyroscopeSTD-Z	-0.956028807962963
4	SITTING	15	FrequencyBodyGyroscopeSTD-Z	-0.966228648305085
4	SITTING	16	FrequencyBodyGyroscopeSTD-Z	-0.964270052318841
4	SITTING	17	FrequencyBodyGyroscopeSTD-Z	-0.9809696453125
4	SITTING	19	FrequencyBodyGyroscopeSTD-Z	-0.967869249178082
4	SITTING	21	FrequencyBodyGyroscopeSTD-Z	-0.979130678470588
4	SITTING	22	FrequencyBodyGyroscopeSTD-Z	-0.951045695483871
4	SITTING	23	FrequencyBodyGyroscopeSTD-Z	-0.961914054264706
4	SITTING	25	FrequencyBodyGyroscopeSTD-Z	-0.974172870615385
4	SITTING	26	FrequencyBodyGyroscopeSTD-Z	-0.968266666923077
4	SITTING	27	FrequencyBodyGyroscopeSTD-Z	-0.977595519142858
4	SITTING	28	FrequencyBodyGyroscopeSTD-Z	-0.961561036111111
4	SITTING	29	FrequencyBodyGyroscopeSTD-Z	-0.972912517166666
4	SITTING	30	FrequencyBodyGyroscopeSTD-Z	-0.95730868516129
4	SITTING	2	FrequencyBodyGyroscopeSTD-Z	-0.963522659782609
4	SITTING	4	FrequencyBodyGyroscopeSTD-Z	-0.9328683544
4	SITTING	9	FrequencyBodyGyroscopeSTD-Z	-0.9341874784
4	SITTING	10	FrequencyBodyGyroscopeSTD-Z	-0.962418559814815
4	SITTING	12	FrequencyBodyGyroscopeSTD-Z	-0.954769877647059
4	SITTING	13	FrequencyBodyGyroscopeSTD-Z	-0.969451754693877
4	SITTING	18	FrequencyBodyGyroscopeSTD-Z	-0.98279727631579
4	SITTING	20	FrequencyBodyGyroscopeSTD-Z	-0.949176822121212
4	SITTING	24	FrequencyBodyGyroscopeSTD-Z	-0.972851787647059
5	STANDING	1	FrequencyBodyGyroscopeSTD-Z	-0.98234533
5	STANDING	3	FrequencyBodyGyroscopeSTD-Z	-0.919743846065574
5	STANDING	5	FrequencyBodyGyroscopeSTD-Z	-0.91678935625
5	STANDING	6	FrequencyBodyGyroscopeSTD-Z	-0.95445570245614
5	STANDING	7	FrequencyBodyGyroscopeSTD-Z	-0.954339406415095
5	STANDING	8	FrequencyBodyGyroscopeSTD-Z	-0.975976456111112
5	STANDING	11	FrequencyBodyGyroscopeSTD-Z	-0.98230878106383
5	STANDING	14	FrequencyBodyGyroscopeSTD-Z	-0.950162705166667
5	STANDING	15	FrequencyBodyGyroscopeSTD-Z	-0.971282183584906
5	STANDING	16	FrequencyBodyGyroscopeSTD-Z	-0.983527402051281
5	STANDING	17	FrequencyBodyGyroscopeSTD-Z	-0.986725274871795
5	STANDING	19	FrequencyBodyGyroscopeSTD-Z	-0.963212791780822
5	STANDING	21	FrequencyBodyGyroscopeSTD-Z	-0.963124572134831
5	STANDING	22	FrequencyBodyGyroscopeSTD-Z	-0.963652778888889
5	STANDING	23	FrequencyBodyGyroscopeSTD-Z	-0.9642499225
5	STANDING	25	FrequencyBodyGyroscopeSTD-Z	-0.974982088108108
5	STANDING	26	FrequencyBodyGyroscopeSTD-Z	-0.977351005
5	STANDING	27	FrequencyBodyGyroscopeSTD-Z	-0.983105048875
5	STANDING	28	FrequencyBodyGyroscopeSTD-Z	-0.932039083037975
5	STANDING	29	FrequencyBodyGyroscopeSTD-Z	-0.984714226461539
5	STANDING	30	FrequencyBodyGyroscopeSTD-Z	-0.935176884915254
5	STANDING	2	FrequencyBodyGyroscopeSTD-Z	-0.969754295740741
5	STANDING	4	FrequencyBodyGyroscopeSTD-Z	-0.91665163125
5	STANDING	9	FrequencyBodyGyroscopeSTD-Z	-0.944942811777778
5	STANDING	10	FrequencyBodyGyroscopeSTD-Z	-0.958901257272727
5	STANDING	12	FrequencyBodyGyroscopeSTD-Z	-0.95433576442623
5	STANDING	13	FrequencyBodyGyroscopeSTD-Z	-0.97553326754386
5	STANDING	18	FrequencyBodyGyroscopeSTD-Z	-0.974822589589041
5	STANDING	20	FrequencyBodyGyroscopeSTD-Z	-0.914872014383562
5	STANDING	24	FrequencyBodyGyroscopeSTD-Z	-0.972688652173913
6	LAYING	1	FrequencyBodyGyroscopeSTD-Z	-0.9165825082
6	LAYING	3	FrequencyBodyGyroscopeSTD-Z	-0.967256854193548
6	LAYING	5	FrequencyBodyGyroscopeSTD-Z	-0.963305738076923
6	LAYING	6	FrequencyBodyGyroscopeSTD-Z	-0.947136774385965
6	LAYING	7	FrequencyBodyGyroscopeSTD-Z	-0.9588764125
6	LAYING	8	FrequencyBodyGyroscopeSTD-Z	-0.970671966481481
6	LAYING	11	FrequencyBodyGyroscopeSTD-Z	-0.963183902982456
6	LAYING	14	FrequencyBodyGyroscopeSTD-Z	-0.957790479803921
6	LAYING	15	FrequencyBodyGyroscopeSTD-Z	-0.960015831111111
6	LAYING	16	FrequencyBodyGyroscopeSTD-Z	-0.985730995857143
6	LAYING	17	FrequencyBodyGyroscopeSTD-Z	-0.978357126056338
6	LAYING	19	FrequencyBodyGyroscopeSTD-Z	-0.975417523855422
6	LAYING	21	FrequencyBodyGyroscopeSTD-Z	-0.983270707333334
6	LAYING	22	FrequencyBodyGyroscopeSTD-Z	-0.936965638611111
6	LAYING	23	FrequencyBodyGyroscopeSTD-Z	-0.98531784125
6	LAYING	25	FrequencyBodyGyroscopeSTD-Z	-0.915467504246575
6	LAYING	26	FrequencyBodyGyroscopeSTD-Z	-0.971789046710526
6	LAYING	27	FrequencyBodyGyroscopeSTD-Z	-0.980096438108108
6	LAYING	28	FrequencyBodyGyroscopeSTD-Z	-0.966312024
6	LAYING	29	FrequencyBodyGyroscopeSTD-Z	-0.976858964492754
6	LAYING	30	FrequencyBodyGyroscopeSTD-Z	-0.972199238
6	LAYING	2	FrequencyBodyGyroscopeSTD-Z	-0.963174222291667
6	LAYING	4	FrequencyBodyGyroscopeSTD-Z	-0.965807466666667
6	LAYING	9	FrequencyBodyGyroscopeSTD-Z	-0.965686312
6	LAYING	10	FrequencyBodyGyroscopeSTD-Z	-0.975298797068966
6	LAYING	12	FrequencyBodyGyroscopeSTD-Z	-0.956424382333334
6	LAYING	13	FrequencyBodyGyroscopeSTD-Z	-0.969797214516129
6	LAYING	18	FrequencyBodyGyroscopeSTD-Z	-0.986483048153846
6	LAYING	20	FrequencyBodyGyroscopeSTD-Z	-0.974995267058823
6	LAYING	24	FrequencyBodyGyroscopeSTD-Z	-0.983602745694444
1	WALKING	1	FrequencyBodyAccelerometerMagnitudeMean	-0.128623450629474
1	WALKING	3	FrequencyBodyAccelerometerMagnitudeMean	-0.290031535172414
1	WALKING	5	FrequencyBodyAccelerometerMagnitudeMean	-0.304992488892857
1	WALKING	6	FrequencyBodyAccelerometerMagnitudeMean	-0.201386607649123
1	WALKING	7	FrequencyBodyAccelerometerMagnitudeMean	-0.151243649578947
1	WALKING	8	FrequencyBodyAccelerometerMagnitudeMean	-0.09521728274375
1	WALKING	11	FrequencyBodyAccelerometerMagnitudeMean	-0.458514062542373
1	WALKING	14	FrequencyBodyAccelerometerMagnitudeMean	-0.373516771016949
1	WALKING	15	FrequencyBodyAccelerometerMagnitudeMean	-0.275156242062037
1	WALKING	16	FrequencyBodyAccelerometerMagnitudeMean	-0.410463241960784
1	WALKING	17	FrequencyBodyAccelerometerMagnitudeMean	-0.429380043442623
1	WALKING	19	FrequencyBodyAccelerometerMagnitudeMean	0.0322272296217308
1	WALKING	21	FrequencyBodyAccelerometerMagnitudeMean	-0.251266388923077
1	WALKING	22	FrequencyBodyAccelerometerMagnitudeMean	-0.0241584964891304
1	WALKING	23	FrequencyBodyAccelerometerMagnitudeMean	-0.0942606311677966
1	WALKING	25	FrequencyBodyAccelerometerMagnitudeMean	-0.566060023108108
1	WALKING	26	FrequencyBodyAccelerometerMagnitudeMean	-0.379836742711864
1	WALKING	27	FrequencyBodyAccelerometerMagnitudeMean	-0.327229405789474
1	WALKING	28	FrequencyBodyAccelerometerMagnitudeMean	-0.352156841666667
1	WALKING	29	FrequencyBodyAccelerometerMagnitudeMean	-0.235683305566038
1	WALKING	30	FrequencyBodyAccelerometerMagnitudeMean	-0.342363772923077
1	WALKING	2	FrequencyBodyAccelerometerMagnitudeMean	-0.324289427932204
1	WALKING	4	FrequencyBodyAccelerometerMagnitudeMean	-0.450804558333333
1	WALKING	9	FrequencyBodyAccelerometerMagnitudeMean	-0.318801022711539
1	WALKING	10	FrequencyBodyAccelerometerMagnitudeMean	-0.0930237422792453
1	WALKING	12	FrequencyBodyAccelerometerMagnitudeMean	-0.153116002784
1	WALKING	13	FrequencyBodyAccelerometerMagnitudeMean	-0.23460086645614
1	WALKING	18	FrequencyBodyAccelerometerMagnitudeMean	-0.424386734107143
1	WALKING	20	FrequencyBodyAccelerometerMagnitudeMean	-0.00353341793921569
1	WALKING	24	FrequencyBodyAccelerometerMagnitudeMean	-0.434618912068965
2	WALKING_UPSTAIRS	1	FrequencyBodyAccelerometerMagnitudeMean	-0.352395944716981
2	WALKING_UPSTAIRS	3	FrequencyBodyAccelerometerMagnitudeMean	-0.315866079491526
2	WALKING_UPSTAIRS	5	FrequencyBodyAccelerometerMagnitudeMean	-0.169261525
2	WALKING_UPSTAIRS	6	FrequencyBodyAccelerometerMagnitudeMean	-0.0819479396203921
2	WALKING_UPSTAIRS	7	FrequencyBodyAccelerometerMagnitudeMean	-0.378618761568628
2	WALKING_UPSTAIRS	8	FrequencyBodyAccelerometerMagnitudeMean	-0.13026451905122
2	WALKING_UPSTAIRS	11	FrequencyBodyAccelerometerMagnitudeMean	-0.336061027407407
2	WALKING_UPSTAIRS	14	FrequencyBodyAccelerometerMagnitudeMean	-0.0759851813333333
2	WALKING_UPSTAIRS	15	FrequencyBodyAccelerometerMagnitudeMean	-0.165242147958333
2	WALKING_UPSTAIRS	16	FrequencyBodyAccelerometerMagnitudeMean	-0.370649738235294
2	WALKING_UPSTAIRS	17	FrequencyBodyAccelerometerMagnitudeMean	-0.150305643291667
2	WALKING_UPSTAIRS	19	FrequencyBodyAccelerometerMagnitudeMean	-0.07962876322
2	WALKING_UPSTAIRS	21	FrequencyBodyAccelerometerMagnitudeMean	-0.257894449148936
2	WALKING_UPSTAIRS	22	FrequencyBodyAccelerometerMagnitudeMean	-0.0866905123880952
2	WALKING_UPSTAIRS	23	FrequencyBodyAccelerometerMagnitudeMean	-0.231382662235294
2	WALKING_UPSTAIRS	25	FrequencyBodyAccelerometerMagnitudeMean	-0.527907561538461
2	WALKING_UPSTAIRS	26	FrequencyBodyAccelerometerMagnitudeMean	-0.167566383372727
2	WALKING_UPSTAIRS	27	FrequencyBodyAccelerometerMagnitudeMean	-0.393928937058824
2	WALKING_UPSTAIRS	28	FrequencyBodyAccelerometerMagnitudeMean	-0.213519364760784
2	WALKING_UPSTAIRS	29	FrequencyBodyAccelerometerMagnitudeMean	-0.108306402963265
2	WALKING_UPSTAIRS	30	FrequencyBodyAccelerometerMagnitudeMean	-0.400588353846154
2	WALKING_UPSTAIRS	2	FrequencyBodyAccelerometerMagnitudeMean	-0.14531853915625
2	WALKING_UPSTAIRS	4	FrequencyBodyAccelerometerMagnitudeMean	-0.276825498230769
2	WALKING_UPSTAIRS	9	FrequencyBodyAccelerometerMagnitudeMean	-0.372890348979592
2	WALKING_UPSTAIRS	10	FrequencyBodyAccelerometerMagnitudeMean	-0.166866721574468
2	WALKING_UPSTAIRS	12	FrequencyBodyAccelerometerMagnitudeMean	-0.290005418653846
2	WALKING_UPSTAIRS	13	FrequencyBodyAccelerometerMagnitudeMean	-0.367522800909091
2	WALKING_UPSTAIRS	18	FrequencyBodyAccelerometerMagnitudeMean	-0.436561064482759
2	WALKING_UPSTAIRS	20	FrequencyBodyAccelerometerMagnitudeMean	-0.205009295196078
2	WALKING_UPSTAIRS	24	FrequencyBodyAccelerometerMagnitudeMean	-0.322300989322034
3	WALKING_DOWNSTAIRS	1	FrequencyBodyAccelerometerMagnitudeMean	0.0965845343040816
3	WALKING_DOWNSTAIRS	3	FrequencyBodyAccelerometerMagnitudeMean	0.0289413195612245
3	WALKING_DOWNSTAIRS	5	FrequencyBodyAccelerometerMagnitudeMean	0.155742168808511
3	WALKING_DOWNSTAIRS	6	FrequencyBodyAccelerometerMagnitudeMean	0.395958034583333
3	WALKING_DOWNSTAIRS	7	FrequencyBodyAccelerometerMagnitudeMean	0.218911066191489
3	WALKING_DOWNSTAIRS	8	FrequencyBodyAccelerometerMagnitudeMean	0.30162675731579
3	WALKING_DOWNSTAIRS	11	FrequencyBodyAccelerometerMagnitudeMean	0.0902807576630435
3	WALKING_DOWNSTAIRS	14	FrequencyBodyAccelerometerMagnitudeMean	0.471905155133333
3	WALKING_DOWNSTAIRS	15	FrequencyBodyAccelerometerMagnitudeMean	0.331150229285714
3	WALKING_DOWNSTAIRS	16	FrequencyBodyAccelerometerMagnitudeMean	0.114032088546809
3	WALKING_DOWNSTAIRS	17	FrequencyBodyAccelerometerMagnitudeMean	0.0580680522108696
3	WALKING_DOWNSTAIRS	19	FrequencyBodyAccelerometerMagnitudeMean	0.586637550769231
3	WALKING_DOWNSTAIRS	21	FrequencyBodyAccelerometerMagnitudeMean	0.239895893822222
3	WALKING_DOWNSTAIRS	22	FrequencyBodyAccelerometerMagnitudeMean	0.155526858911111
3	WALKING_DOWNSTAIRS	23	FrequencyBodyAccelerometerMagnitudeMean	0.364829993351852
3	WALKING_DOWNSTAIRS	25	FrequencyBodyAccelerometerMagnitudeMean	-0.288154787517241
3	WALKING_DOWNSTAIRS	26	FrequencyBodyAccelerometerMagnitudeMean	0.075101684668
3	WALKING_DOWNSTAIRS	27	FrequencyBodyAccelerometerMagnitudeMean	0.149816459227273
3	WALKING_DOWNSTAIRS	28	FrequencyBodyAccelerometerMagnitudeMean	0.188840007695652
3	WALKING_DOWNSTAIRS	29	FrequencyBodyAccelerometerMagnitudeMean	0.115973968158333
3	WALKING_DOWNSTAIRS	30	FrequencyBodyAccelerometerMagnitudeMean	0.00410151034354838
3	WALKING_DOWNSTAIRS	2	FrequencyBodyAccelerometerMagnitudeMean	0.293424826591489
3	WALKING_DOWNSTAIRS	4	FrequencyBodyAccelerometerMagnitudeMean	-0.01907433524
3	WALKING_DOWNSTAIRS	9	FrequencyBodyAccelerometerMagnitudeMean	0.222203941
3	WALKING_DOWNSTAIRS	10	FrequencyBodyAccelerometerMagnitudeMean	0.220115703368421
3	WALKING_DOWNSTAIRS	12	FrequencyBodyAccelerometerMagnitudeMean	0.148017269434783
3	WALKING_DOWNSTAIRS	13	FrequencyBodyAccelerometerMagnitudeMean	0.0528791880659575
3	WALKING_DOWNSTAIRS	18	FrequencyBodyAccelerometerMagnitudeMean	-0.241973534781818
3	WALKING_DOWNSTAIRS	20	FrequencyBodyAccelerometerMagnitudeMean	0.151887747217778
3	WALKING_DOWNSTAIRS	24	FrequencyBodyAccelerometerMagnitudeMean	-0.0231701626603636
4	SITTING	1	FrequencyBodyAccelerometerMagnitudeMean	-0.947782922553192
4	SITTING	3	FrequencyBodyAccelerometerMagnitudeMean	-0.904185725576923
4	SITTING	5	FrequencyBodyAccelerometerMagnitudeMean	-0.936290604545455
4	SITTING	6	FrequencyBodyAccelerometerMagnitudeMean	-0.935750391272727
4	SITTING	7	FrequencyBodyAccelerometerMagnitudeMean	-0.90895677625
4	SITTING	8	FrequencyBodyAccelerometerMagnitudeMean	-0.947981783478261
4	SITTING	11	FrequencyBodyAccelerometerMagnitudeMean	-0.953066009056604
4	SITTING	14	FrequencyBodyAccelerometerMagnitudeMean	-0.940589853333333
4	SITTING	15	FrequencyBodyAccelerometerMagnitudeMean	-0.949752001322034
4	SITTING	16	FrequencyBodyAccelerometerMagnitudeMean	-0.958335480724637
4	SITTING	17	FrequencyBodyAccelerometerMagnitudeMean	-0.973626755
4	SITTING	19	FrequencyBodyAccelerometerMagnitudeMean	-0.962632577945205
4	SITTING	21	FrequencyBodyAccelerometerMagnitudeMean	-0.974829227058824
4	SITTING	22	FrequencyBodyAccelerometerMagnitudeMean	-0.943078237096774
4	SITTING	23	FrequencyBodyAccelerometerMagnitudeMean	-0.945837830147059
4	SITTING	25	FrequencyBodyAccelerometerMagnitudeMean	-0.967017992615385
4	SITTING	26	FrequencyBodyAccelerometerMagnitudeMean	-0.952411043717948
4	SITTING	27	FrequencyBodyAccelerometerMagnitudeMean	-0.974766466714286
4	SITTING	28	FrequencyBodyAccelerometerMagnitudeMean	-0.953928124027778
4	SITTING	29	FrequencyBodyAccelerometerMagnitudeMean	-0.973346531833333
4	SITTING	30	FrequencyBodyAccelerometerMagnitudeMean	-0.959923388064516
4	SITTING	2	FrequencyBodyAccelerometerMagnitudeMean	-0.961273748260869
4	SITTING	4	FrequencyBodyAccelerometerMagnitudeMean	-0.929002095
4	SITTING	9	FrequencyBodyAccelerometerMagnitudeMean	-0.8977181972
4	SITTING	10	FrequencyBodyAccelerometerMagnitudeMean	-0.955281010740741
4	SITTING	12	FrequencyBodyAccelerometerMagnitudeMean	-0.955944253137255
4	SITTING	13	FrequencyBodyAccelerometerMagnitudeMean	-0.956901559653061
4	SITTING	18	FrequencyBodyAccelerometerMagnitudeMean	-0.984781467192983
4	SITTING	20	FrequencyBodyAccelerometerMagnitudeMean	-0.946913451666667
4	SITTING	24	FrequencyBodyAccelerometerMagnitudeMean	-0.968905031470588
5	STANDING	1	FrequencyBodyAccelerometerMagnitudeMean	-0.985356361132076
5	STANDING	3	FrequencyBodyAccelerometerMagnitudeMean	-0.926968932295082
5	STANDING	5	FrequencyBodyAccelerometerMagnitudeMean	-0.9046413925
5	STANDING	6	FrequencyBodyAccelerometerMagnitudeMean	-0.945949804035088
5	STANDING	7	FrequencyBodyAccelerometerMagnitudeMean	-0.945611450377358
5	STANDING	8	FrequencyBodyAccelerometerMagnitudeMean	-0.953746070740741
5	STANDING	11	FrequencyBodyAccelerometerMagnitudeMean	-0.982255413617021
5	STANDING	14	FrequencyBodyAccelerometerMagnitudeMean	-0.949715059833333
5	STANDING	15	FrequencyBodyAccelerometerMagnitudeMean	-0.960337344339622
5	STANDING	16	FrequencyBodyAccelerometerMagnitudeMean	-0.971082558076923
5	STANDING	17	FrequencyBodyAccelerometerMagnitudeMean	-0.980967748205128
5	STANDING	19	FrequencyBodyAccelerometerMagnitudeMean	-0.968910788767123
5	STANDING	21	FrequencyBodyAccelerometerMagnitudeMean	-0.962291334157303
5	STANDING	22	FrequencyBodyAccelerometerMagnitudeMean	-0.949044483015873
5	STANDING	23	FrequencyBodyAccelerometerMagnitudeMean	-0.957986177058823
5	STANDING	25	FrequencyBodyAccelerometerMagnitudeMean	-0.972355393243243
5	STANDING	26	FrequencyBodyAccelerometerMagnitudeMean	-0.970605250405406
5	STANDING	27	FrequencyBodyAccelerometerMagnitudeMean	-0.973186182375001
5	STANDING	28	FrequencyBodyAccelerometerMagnitudeMean	-0.929146479367089
5	STANDING	29	FrequencyBodyAccelerometerMagnitudeMean	-0.984548094769231
5	STANDING	30	FrequencyBodyAccelerometerMagnitudeMean	-0.932047450677966
5	STANDING	2	FrequencyBodyAccelerometerMagnitudeMean	-0.964052166481481
5	STANDING	4	FrequencyBodyAccelerometerMagnitudeMean	-0.917614014821429
5	STANDING	9	FrequencyBodyAccelerometerMagnitudeMean	-0.946330171777778
5	STANDING	10	FrequencyBodyAccelerometerMagnitudeMean	-0.9401101675
5	STANDING	12	FrequencyBodyAccelerometerMagnitudeMean	-0.945217802786885
5	STANDING	13	FrequencyBodyAccelerometerMagnitudeMean	-0.972393559473684
5	STANDING	18	FrequencyBodyAccelerometerMagnitudeMean	-0.976797646027397
5	STANDING	20	FrequencyBodyAccelerometerMagnitudeMean	-0.921225595205479
5	STANDING	24	FrequencyBodyAccelerometerMagnitudeMean	-0.960066088115942
6	LAYING	1	FrequencyBodyAccelerometerMagnitudeMean	-0.8617676481
6	LAYING	3	FrequencyBodyAccelerometerMagnitudeMean	-0.96552427516129
6	LAYING	5	FrequencyBodyAccelerometerMagnitudeMean	-0.962234984038462
6	LAYING	6	FrequencyBodyAccelerometerMagnitudeMean	-0.91235165222807
6	LAYING	7	FrequencyBodyAccelerometerMagnitudeMean	-0.927976880634616
6	LAYING	8	FrequencyBodyAccelerometerMagnitudeMean	-0.932279645518519
6	LAYING	11	FrequencyBodyAccelerometerMagnitudeMean	-0.973994004561404
6	LAYING	14	FrequencyBodyAccelerometerMagnitudeMean	-0.899463668843137
6	LAYING	15	FrequencyBodyAccelerometerMagnitudeMean	-0.956001034027778
6	LAYING	16	FrequencyBodyAccelerometerMagnitudeMean	-0.968020521285715
6	LAYING	17	FrequencyBodyAccelerometerMagnitudeMean	-0.961046326338028
6	LAYING	19	FrequencyBodyAccelerometerMagnitudeMean	-0.971957401325301
6	LAYING	21	FrequencyBodyAccelerometerMagnitudeMean	-0.953769071222222
6	LAYING	22	FrequencyBodyAccelerometerMagnitudeMean	-0.929818990972222
6	LAYING	23	FrequencyBodyAccelerometerMagnitudeMean	-0.967747053194445
6	LAYING	25	FrequencyBodyAccelerometerMagnitudeMean	-0.774481943616438
6	LAYING	26	FrequencyBodyAccelerometerMagnitudeMean	-0.969269114078947
6	LAYING	27	FrequencyBodyAccelerometerMagnitudeMean	-0.981389017702703
6	LAYING	28	FrequencyBodyAccelerometerMagnitudeMean	-0.961035587625
6	LAYING	29	FrequencyBodyAccelerometerMagnitudeMean	-0.986800645362319
6	LAYING	30	FrequencyBodyAccelerometerMagnitudeMean	-0.962840820428572
6	LAYING	2	FrequencyBodyAccelerometerMagnitudeMean	-0.975110196458333
6	LAYING	4	FrequencyBodyAccelerometerMagnitudeMean	-0.939389701296297
6	LAYING	9	FrequencyBodyAccelerometerMagnitudeMean	-0.9266042952
6	LAYING	10	FrequencyBodyAccelerometerMagnitudeMean	-0.950848109137931
6	LAYING	12	FrequencyBodyAccelerometerMagnitudeMean	-0.9438674399
6	LAYING	13	FrequencyBodyAccelerometerMagnitudeMean	-0.959535493548387
6	LAYING	18	FrequencyBodyAccelerometerMagnitudeMean	-0.986788412
6	LAYING	20	FrequencyBodyAccelerometerMagnitudeMean	-0.952827071323529
6	LAYING	24	FrequencyBodyAccelerometerMagnitudeMean	-0.973171068055555
1	WALKING	1	FrequencyBodyAccelerometerMagnitudeSTD	-0.398032586842105
1	WALKING	3	FrequencyBodyAccelerometerMagnitudeSTD	-0.456373080862069
1	WALKING	5	FrequencyBodyAccelerometerMagnitudeSTD	-0.519636926071429
1	WALKING	6	FrequencyBodyAccelerometerMagnitudeSTD	-0.421683093508772
1	WALKING	7	FrequencyBodyAccelerometerMagnitudeSTD	-0.351706780526316
1	WALKING	8	FrequencyBodyAccelerometerMagnitudeSTD	-0.360818978541667
1	WALKING	11	FrequencyBodyAccelerometerMagnitudeSTD	-0.584455992033898
1	WALKING	14	FrequencyBodyAccelerometerMagnitudeSTD	-0.457490009491526
1	WALKING	15	FrequencyBodyAccelerometerMagnitudeSTD	-0.458344792407408
1	WALKING	16	FrequencyBodyAccelerometerMagnitudeSTD	-0.592150985098039
